Power(W), Temperature(å¼C), Time(ms), elapsed time(ms), number of samples
63.785,54,479.405182,,
63.785,54,479.856171,,
63.785,54,480.307159,,
63.785,54,480.758148,,
63.785,54,481.209137,,
63.785,54,481.660156,,
63.785,54,482.111145,,
63.785,54,482.562134,,
63.785,54,483.013123,,
63.785,54,483.464111,,
63.785,54,483.9151,,
63.785,54,484.366089,,
63.785,54,484.817078,,
63.785,54,485.268097,,
63.785,54,485.719086,,
63.785,54,486.170074,,
63.785,54,486.621063,,
63.785,54,487.072052,,
63.785,54,487.523041,,
63.785,54,487.97403,,
63.785,54,488.425018,,
63.785,54,488.876038,,
63.785,54,489.327026,,
63.785,54,489.778015,,
63.785,54,490.229004,,
63.785,54,490.679993,,
63.88,54,491.130981,,
63.88,54,491.58197,,
63.88,54,492.03299,,
63.88,54,492.483978,,
63.88,54,492.934967,,
63.88,54,493.385956,,
63.88,54,493.836945,,
63.88,54,494.287933,,
63.88,54,494.738922,,
63.88,54,495.189911,,
63.88,54,495.64093,,
63.88,54,496.091919,,
63.88,54,496.542908,,
63.88,54,496.993896,,
63.88,54,497.444885,,
63.88,54,497.895874,,
63.88,54,498.346863,,
63.88,54,498.797852,,
63.88,54,499.248871,,
63.88,54,499.69986,,
63.88,54,500.150848,,
63.88,54,500.601837,,
63.88,54,501.052826,,
63.88,54,501.503815,,
63.88,54,501.954803,,
63.88,54,502.405792,,
63.88,54,502.856812,,
63.88,54,503.3078,,
63.88,54,503.758789,,
63.88,54,504.209778,,
63.88,54,504.660767,,
63.88,54,505.111755,,
63.88,54,505.562744,,
63.88,54,506.013733,,
63.88,54,506.464752,,
63.88,54,506.915741,,
63.88,54,507.36673,,
63.88,54,507.817719,,
63.88,54,508.268707,,
63.88,54,508.719696,,
63.88,54,509.170685,,
63.88,54,509.621674,,
63.88,54,510.072693,,
63.88,54,510.523682,,
63.88,54,510.97467,,
63.88,54,511.425659,,
63.88,54,511.876648,,
63.88,54,512.327637,,
63.88,54,512.778625,,
63.88,54,513.229614,,
63.88,54,513.680603,,
63.88,54,514.131592,,
63.88,54,514.582581,,
63.88,54,515.033569,,
63.88,54,515.484619,,
63.88,54,515.935608,,
63.88,54,516.386597,,
63.88,54,516.837585,,
63.88,54,517.288574,,
63.88,54,517.739563,,
63.88,54,518.190552,,
63.88,54,518.641541,,
63.88,54,519.092529,,
63.88,54,519.543518,,
63.88,54,519.994507,,
63.88,54,520.445496,,
63.88,54,520.896484,,
63.88,54,521.347473,,
63.88,54,521.798462,,
63.88,54,522.249512,,
63.88,54,522.7005,,
63.88,54,523.151489,,
63.88,54,523.602478,,
63.88,54,524.053467,,
63.88,54,524.504456,,
63.88,54,524.955444,,
63.88,54,525.406433,,
63.88,54,525.857422,,
63.88,54,526.308411,,
63.88,54,526.759399,,
63.88,54,527.210388,,
63.88,54,527.661377,,
63.88,54,528.112366,,
63.88,54,528.563354,,
63.88,54,529.014343,,
63.88,54,529.465393,,
63.88,54,529.916382,,
63.88,54,530.367371,,
63.88,54,530.818359,,
63.88,54,531.269348,,
63.88,54,531.720337,,
63.88,54,532.171326,,
63.88,54,532.622314,,
63.88,54,533.073303,,
63.88,54,533.524292,,
63.88,54,533.975281,,
63.88,54,534.42627,,
63.88,54,534.877258,,
63.88,54,535.328247,,
63.88,54,535.779236,,
63.88,54,536.230225,,
63.88,54,536.681274,,
63.975,54,537.132263,,
63.975,54,537.583252,,
63.975,54,538.034241,,
63.975,54,538.485229,,
63.975,54,538.936218,,
63.975,54,539.387207,,
63.975,54,539.838196,,
63.975,54,540.289185,,
63.975,54,540.740173,,
63.975,54,541.191162,,
63.975,54,541.642151,,
63.975,54,542.09314,,
63.975,54,542.544128,,
63.975,54,542.995117,,
63.975,54,543.446106,,
63.975,54,543.897156,,
63.975,54,544.348145,,
63.975,54,544.799133,,
63.975,54,545.250122,,
63.975,54,545.701111,,
63.975,54,546.1521,,
63.975,54,546.603088,,
63.975,54,547.054077,,
63.975,54,547.505066,,
63.975,54,547.956055,,
63.975,54,548.407043,,
63.975,54,548.858032,,
63.975,54,549.309021,,
63.975,54,549.76001,,
63.975,54,550.210999,,
63.975,54,550.662048,,
63.975,54,551.113037,,
63.975,54,551.564026,,
63.975,54,552.015015,,
63.975,54,552.466003,,
63.88,54,552.916992,,
63.88,54,553.367981,,
63.88,54,553.81897,,
63.88,54,554.269958,,
63.88,54,554.720947,,
63.88,54,555.171936,,
63.88,54,555.622925,,
63.88,54,556.073914,,
63.88,54,556.524902,,
63.88,54,556.975891,,
63.88,54,557.42688,,
63.88,54,557.87793,,
63.88,54,558.328918,,
63.88,54,558.779907,,
63.88,54,559.230896,,
63.88,54,559.681885,,
63.88,54,560.132874,,
63.88,54,560.583862,,
63.88,54,561.034851,,
63.88,54,561.48584,,
63.88,54,561.936829,,
63.88,54,562.387817,,
63.88,54,562.838806,,
63.88,54,563.289795,,
63.88,54,563.740784,,
63.88,54,564.191772,,
63.88,54,564.642761,,
63.88,54,565.093811,,
63.88,54,565.5448,,
63.88,54,565.995789,,
63.88,54,566.446777,,
63.88,54,566.897766,,
63.88,54,567.348755,,
63.88,54,567.799744,,
63.88,54,568.250732,,
63.88,54,568.701721,,
63.88,54,569.15271,,
63.88,54,569.603699,,
63.88,54,570.054688,,
63.88,54,570.505676,,
63.88,54,570.956665,,
63.88,54,571.407654,,
63.88,54,571.858643,,
63.88,54,572.309692,,
63.88,54,572.760681,,
63.88,54,573.21167,,
63.88,54,573.662659,,
63.88,54,574.113647,,
63.88,54,574.564636,,
63.88,54,575.015625,,
63.88,54,575.466614,,
63.88,54,575.917603,,
63.88,54,576.368591,,
63.88,54,576.81958,,
63.88,54,577.270569,,
63.88,54,577.721558,,
63.88,54,578.172546,,
63.88,54,578.623535,,
63.88,54,579.074585,,
63.88,54,579.525574,,
63.88,54,579.976562,,
63.88,54,580.427551,,
63.88,54,580.87854,,
63.88,54,581.329529,,
63.88,54,581.780518,,
63.88,54,582.231506,,
63.88,54,582.682495,,
63.88,54,583.133484,,
63.88,54,583.584473,,
63.88,54,584.035461,,
63.785,54,584.48645,,
63.785,54,584.937439,,
63.785,54,585.388428,,
63.785,54,585.839417,,
63.785,54,586.290466,,
63.785,54,586.741455,,
63.785,54,587.192444,,
63.785,54,587.643433,,
63.785,54,588.094421,,
63.785,54,588.54541,,
63.785,54,588.996399,,
63.785,54,589.447388,,
63.785,54,589.898376,,
63.785,54,590.349365,,
63.785,54,590.800354,,
63.785,54,591.251343,,
63.785,54,591.702332,,
63.785,54,592.15332,,
63.785,54,592.604309,,
63.785,54,593.055298,,
63.785,54,593.506348,,
63.785,54,593.957336,,
63.785,54,594.408325,,
63.785,54,594.859314,,
63.785,54,595.310303,,
63.785,54,595.761292,,
63.785,54,596.21228,,
63.785,54,596.663269,,
63.785,54,597.114258,,
63.785,54,597.565247,,
63.785,54,598.016235,,
63.785,54,598.467224,,
63.785,54,598.918213,,
63.785,54,599.369202,,
63.88,54,599.82019,,
63.88,54,600.271179,,
63.88,54,600.722229,,
63.88,54,601.173218,,
63.88,54,601.624207,,
63.88,54,602.075195,,
63.88,54,602.526184,,
63.88,54,602.977173,,
63.88,54,603.428162,,
63.88,54,603.87915,,
63.88,54,604.330139,,
63.88,54,604.781128,,
63.88,54,605.232117,,
63.88,54,605.683105,,
63.88,54,606.134094,,
63.88,54,606.585083,,
63.88,54,607.036072,,
63.88,54,607.487122,,
63.88,54,607.93811,,
63.88,54,608.389099,,
63.88,54,608.840088,,
63.88,54,609.291077,,
63.88,54,609.742065,,
63.88,54,610.193054,,
63.88,54,610.644043,,
63.88,54,611.095032,,
63.88,54,611.546021,,
63.88,54,611.997009,,
63.88,54,612.447998,,
63.88,54,612.898987,,
63.88,54,613.349976,,
63.88,54,613.800964,,
63.88,54,614.251953,,
63.88,54,614.703003,,
63.88,54,615.153992,,
63.88,54,615.60498,,
63.88,54,616.055969,,
63.88,54,616.506958,,
63.88,54,616.957947,,
63.88,54,617.408936,,
63.88,54,617.859924,,
63.88,54,618.310913,,
63.88,54,618.761902,,
63.88,54,619.212891,,
63.88,54,619.663879,,
63.88,54,620.114868,,
63.88,54,620.565857,,
63.88,54,621.016846,,
63.88,54,621.467834,,
63.88,54,621.918884,,
63.88,54,622.369873,,
63.88,54,622.820862,,
63.88,54,623.271851,,
63.88,54,623.722839,,
63.88,54,624.173828,,
63.88,54,624.624817,,
63.88,54,625.075806,,
63.88,54,625.526794,,
63.88,54,625.977783,,
63.88,54,626.428772,,
63.88,54,626.879761,,
63.88,54,627.33075,,
63.88,54,627.781738,,
63.88,54,628.232727,,
63.88,54,628.683716,,
63.88,54,629.134766,,
63.88,54,629.585754,,
63.88,54,630.036743,,
63.88,54,630.487732,,
63.88,54,630.938721,,
63.88,54,631.389709,,
63.88,54,631.840698,,
63.88,54,632.291687,,
63.88,54,632.742676,,
63.88,54,633.193665,,
63.88,54,633.644653,,
63.88,54,634.095642,,
63.88,54,634.546631,,
63.88,54,634.99762,,
63.88,54,635.448608,,
63.88,54,635.899658,,
63.88,54,636.350647,,
63.88,54,636.801636,,
63.88,54,637.252625,,
63.88,54,637.703613,,
63.88,54,638.154602,,
63.88,54,638.605591,,
63.88,54,639.05658,,
63.88,54,639.507568,,
63.88,54,639.958557,,
63.88,54,640.409546,,
63.88,54,640.860535,,
63.88,54,641.311523,,
63.88,54,641.762512,,
63.88,54,642.213501,,
63.88,54,642.66449,,
63.88,54,643.11554,,
63.975,54,643.566528,,
63.975,54,644.017517,,
63.975,54,644.468506,,
63.975,54,644.919495,,
63.975,54,645.370483,,
63.975,54,645.821472,,
63.975,54,646.272461,,
63.975,54,646.72345,,
63.975,54,647.174438,,
63.975,54,647.625427,,
63.975,54,648.076416,,
63.975,54,648.527405,,
63.975,54,648.978394,,
63.975,54,649.429382,,
63.975,54,649.880371,,
63.975,54,650.331421,,
63.975,54,650.78241,,
63.975,54,651.233398,,
63.975,54,651.684387,,
63.975,54,652.135376,,
63.975,54,652.586365,,
63.975,54,653.037354,,
63.975,54,653.488342,,
63.975,54,653.939331,,
63.975,54,654.39032,,
63.975,54,654.841309,,
63.975,54,655.292297,,
63.975,54,655.743286,,
63.975,54,656.194275,,
63.975,54,656.645264,,
63.975,54,657.096252,,
63.975,54,657.547302,,
63.975,54,657.998291,,
63.975,54,658.44928,,
63.88,54,658.900269,,
63.88,54,659.351257,,
63.88,54,659.802246,,
63.88,54,660.253235,,
63.88,54,660.704224,,
63.88,54,661.155212,,
63.88,54,661.606201,,
63.88,54,662.05719,,
63.88,54,662.508179,,
63.88,54,662.959167,,
63.88,54,663.410156,,
63.88,54,663.861145,,
63.88,54,664.312195,,
63.88,54,664.763184,,
63.88,54,665.214172,,
63.88,54,665.665161,,
63.88,54,666.11615,,
63.88,54,666.567139,,
63.88,54,667.018127,,
63.88,54,667.469116,,
63.88,54,667.920105,,
63.88,54,668.371094,,
63.88,54,668.822083,,
63.88,54,669.273071,,
63.88,54,669.72406,,
63.88,54,670.175049,,
63.88,54,670.626038,,
63.88,54,671.077026,,
63.88,54,671.528076,,
63.88,54,671.979065,,
63.88,54,672.430054,,
63.88,54,672.881042,,
63.88,54,673.332031,,
63.88,54,673.78302,,
63.88,54,674.234009,,
63.88,54,674.684998,,
63.88,54,675.135986,,
63.88,54,675.586975,,
63.88,54,676.037964,,
63.88,54,676.488953,,
63.88,54,676.939941,,
63.88,54,677.39093,,
63.88,54,677.841919,,
63.88,54,678.292908,,
63.88,54,678.743958,,
63.88,54,679.194946,,
63.88,54,679.645935,,
63.88,54,680.096924,,
63.88,54,680.547913,,
63.88,54,680.998901,,
63.88,54,681.44989,,
63.88,54,681.900879,,
63.88,54,682.351868,,
63.88,54,682.802856,,
63.88,54,683.253845,,
63.88,54,683.704834,,
63.88,54,684.155823,,
63.88,54,684.606812,,
63.88,54,685.0578,,
63.88,54,685.508789,,
63.88,54,685.959839,,
63.88,54,686.410828,,
63.88,54,686.861816,,
63.88,54,687.312805,,
63.88,54,687.763794,,
63.88,54,688.214783,,
63.88,54,688.665771,,
63.88,54,689.11676,,
63.88,54,689.567749,,
63.88,54,690.018738,,
63.88,54,690.469727,,
63.88,54,690.920715,,
63.88,54,691.371704,,
63.88,54,691.822693,,
63.88,54,692.273682,,
63.88,54,692.724731,,
63.88,54,693.17572,,
63.88,54,693.626709,,
63.88,54,694.077698,,
63.88,54,694.528687,,
63.88,54,694.979675,,
63.88,54,695.430664,,
63.88,54,695.881653,,
63.88,54,696.332642,,
63.88,54,696.78363,,
63.88,54,697.234619,,
63.88,54,697.685608,,
63.88,54,698.136597,,
63.88,54,698.587585,,
63.88,54,699.038574,,
63.88,54,699.489563,,
63.88,54,699.940613,,
63.88,54,700.391602,,
63.88,54,700.84259,,
63.88,54,701.293579,,
63.88,54,701.744568,,
63.88,54,702.195557,,
63.88,54,702.646545,,
63.88,54,703.097534,,
63.88,54,703.548523,,
63.88,54,703.999512,,
63.88,54,704.4505,,
63.88,54,704.901489,,
63.88,54,705.352478,,
63.88,54,705.803467,,
63.88,54,706.254456,,
63.88,54,706.705444,,
63.88,54,707.156494,,
63.88,54,707.607483,,
63.88,54,708.058472,,
63.88,54,708.50946,,
63.88,54,708.960449,,
63.88,54,709.411438,,
63.88,54,709.862427,,
63.88,54,710.313416,,
63.88,54,710.764404,,
63.88,54,711.215393,,
63.88,54,711.666382,,
63.88,54,712.117371,,
63.88,54,712.568359,,
63.88,54,713.019348,,
63.88,54,713.470337,,
63.88,54,713.921326,,
63.88,54,714.372375,,
63.88,54,714.823364,,
63.88,54,715.274353,,
63.88,54,715.725342,,
63.88,54,716.176331,,
63.88,54,716.627319,,
63.88,54,717.078308,,
63.88,54,717.529297,,
63.88,54,717.980286,,
63.88,54,718.431274,,
63.88,54,718.882263,,
63.88,54,719.333252,,
63.88,54,719.784241,,
63.88,54,720.235229,,
63.88,54,720.686218,,
63.88,54,721.137207,,
63.88,54,721.588257,,
63.88,54,722.039246,,
63.88,54,722.490234,,
63.88,54,722.941223,,
63.88,54,723.392212,,
63.88,54,723.843201,,
63.88,54,724.294189,,
63.88,54,724.745178,,
63.88,54,725.196167,,
63.88,54,725.647156,,
63.88,54,726.098145,,
63.88,54,726.549133,,
63.88,54,727.000122,,
63.88,54,727.451111,,
63.88,54,727.9021,,
63.88,54,728.353149,,
63.88,54,728.804138,,
63.88,54,729.255127,,
63.88,54,729.706116,,
63.88,54,730.157104,,
63.88,54,730.608093,,
63.88,54,731.059082,,
63.88,54,731.510071,,
63.88,54,731.96106,,
63.88,54,732.412048,,
63.88,54,732.863037,,
63.88,54,733.314026,,
63.88,54,733.765015,,
63.88,54,734.216003,,
63.88,54,734.666992,,
63.88,54,735.117981,,
63.975,54,735.569031,,
63.975,54,736.02002,,
63.975,54,736.471008,,
63.975,54,736.921997,,
63.975,54,737.372986,,
63.975,54,737.823975,,
63.975,54,738.274963,,
63.975,54,738.725952,,
63.975,54,739.176941,,
63.975,54,739.62793,,
63.975,54,740.078918,,
63.975,54,740.529907,,
63.975,54,740.980896,,
63.975,54,741.431885,,
63.975,54,741.882874,,
63.975,54,742.333862,,
63.975,54,742.784912,,
63.975,54,743.235901,,
63.975,54,743.68689,,
63.975,54,744.137878,,
63.975,54,744.588867,,
63.975,54,745.039856,,
63.975,54,745.490845,,
63.975,54,745.941833,,
63.975,54,746.392822,,
63.975,54,746.843811,,
63.975,54,747.2948,,
63.975,54,747.745789,,
63.975,54,748.196777,,
63.975,54,748.647766,,
63.975,54,749.098755,,
63.975,54,749.549744,,
63.975,54,750.000793,,
63.975,54,750.451782,,
63.975,54,750.902771,,
63.975,54,751.35376,,
63.975,54,751.804749,,
63.975,54,752.255737,,
63.975,54,752.706726,,
63.975,54,753.157715,,
63.975,54,753.608704,,
63.975,54,754.059692,,
63.975,54,754.510681,,
63.975,54,754.96167,,
63.975,54,755.412659,,
63.975,54,755.863647,,
63.975,54,756.314636,,
63.975,54,756.765686,,
63.975,54,757.216675,,
63.975,54,757.667664,,
63.975,54,758.118652,,
63.975,54,758.569641,,
63.975,54,759.02063,,
63.975,54,759.471619,,
63.975,54,759.922607,,
63.975,54,760.373596,,
63.975,54,760.824585,,
63.975,54,761.275574,,
63.975,54,761.726562,,
63.975,54,762.177551,,
63.975,54,762.62854,,
63.975,54,763.079529,,
63.975,54,763.530518,,
63.975,54,763.981567,,
63.975,54,764.432556,,
63.975,54,764.883545,,
63.975,54,765.334534,,
63.975,54,765.785522,,
63.975,54,766.236511,,
63.975,54,766.6875,,
63.975,54,767.138489,,
63.975,54,767.589478,,
63.975,54,768.040466,,
63.975,54,768.491455,,
63.975,54,768.942444,,
63.975,54,769.393433,,
63.975,54,769.844421,,
63.975,54,770.29541,,
63.975,54,770.746399,,
63.975,54,771.197449,,
63.975,54,771.648438,,
63.975,54,772.099426,,
63.975,54,772.550415,,
63.975,54,773.001404,,
63.975,54,773.452393,,
63.975,54,773.903381,,
63.975,54,774.35437,,
63.975,54,774.805359,,
63.975,54,775.256348,,
63.975,54,775.707336,,
63.975,54,776.158325,,
63.975,54,776.609314,,
63.975,54,777.060303,,
63.975,54,777.511292,,
63.975,54,777.96228,,
63.975,54,778.41333,,
63.975,54,778.864319,,
63.975,54,779.315308,,
63.975,54,779.766296,,
63.975,54,780.217285,,
63.975,54,780.668274,,
63.975,54,781.119263,,
63.88,54,781.570251,,
63.88,54,782.02124,,
63.88,54,782.472229,,
63.88,54,782.923218,,
63.88,54,783.374207,,
63.88,54,783.825195,,
63.88,54,784.276184,,
63.88,54,784.727173,,
63.88,54,785.178223,,
63.88,54,785.629211,,
63.88,54,786.0802,,
63.88,54,786.531189,,
63.88,54,786.982178,,
63.88,54,787.433167,,
63.88,54,787.884155,,
63.88,54,788.335144,,
63.88,54,788.786133,,
63.88,54,789.237122,,
63.88,54,789.68811,,
63.88,54,790.139099,,
63.88,54,790.590088,,
63.88,54,791.041077,,
63.88,54,791.492065,,
63.88,54,791.943054,,
63.88,54,792.394104,,
63.88,54,792.845093,,
63.88,54,793.296082,,
63.88,54,793.74707,,
63.88,54,794.198059,,
63.88,54,794.649048,,
63.88,54,795.100037,,
63.88,54,795.551025,,
63.88,54,796.002014,,
63.88,54,796.453003,,
63.88,54,796.903992,,
63.88,54,797.35498,,
63.88,54,797.805969,,
63.88,54,798.256958,,
63.88,54,798.707947,,
63.88,54,799.158936,,
63.88,54,799.609985,,
63.88,54,800.060974,,
63.88,54,800.511963,,
63.88,54,800.962952,,
63.88,54,801.41394,,
63.88,54,801.864929,,
63.88,54,802.315918,,
63.88,54,802.766907,,
63.88,54,803.217896,,
63.88,54,803.668884,,
63.88,54,804.119873,,
63.88,54,804.570862,,
63.88,54,805.021851,,
63.88,54,805.472839,,
63.88,54,805.923828,,
63.88,54,806.374817,,
63.88,54,806.825867,,
63.88,54,807.276855,,
63.88,54,807.727844,,
63.88,54,808.178833,,
63.88,54,808.629822,,
63.88,54,809.080811,,
63.88,54,809.531799,,
63.88,54,809.982788,,
63.88,54,810.433777,,
63.88,54,810.884766,,
63.88,54,811.335754,,
63.88,54,811.786743,,
63.88,54,812.237732,,
63.88,54,812.688721,,
63.88,54,813.139709,,
63.88,54,813.590759,,
63.88,54,814.041748,,
63.88,54,814.492737,,
63.88,54,814.943726,,
63.88,54,815.394714,,
63.88,54,815.845703,,
63.88,54,816.296692,,
63.88,54,816.747681,,
63.88,54,817.198669,,
63.88,54,817.649658,,
63.88,54,818.100647,,
63.88,54,818.551636,,
63.88,54,819.002625,,
63.88,54,819.453613,,
63.88,54,819.904602,,
63.88,54,820.355591,,
63.88,54,820.806641,,
63.88,54,821.257629,,
63.88,54,821.708618,,
63.88,54,822.159607,,
63.88,54,822.610596,,
63.88,54,823.061584,,
63.88,54,823.512573,,
63.88,54,823.963562,,
63.88,54,824.414551,,
63.88,54,824.86554,,
63.88,54,825.316528,,
63.88,54,825.767517,,
63.88,54,826.218506,,
63.88,54,826.669495,,
63.88,54,827.120483,,
63.88,54,827.571472,,
63.88,54,828.022522,,
63.88,54,828.473511,,
63.88,54,828.9245,,
63.88,54,829.375488,,
63.88,54,829.826477,,
63.88,54,830.277466,,
63.88,54,830.728455,,
63.88,54,831.179443,,
63.88,54,831.630432,,
63.88,54,832.081421,,
63.88,54,832.53241,,
63.88,54,832.983398,,
63.88,54,833.434387,,
63.88,54,833.885376,,
63.88,54,834.336365,,
63.88,54,834.787354,,
63.88,54,835.238403,,
63.88,54,835.689392,,
63.88,54,836.140381,,
63.88,54,836.59137,,
63.88,54,837.042358,,
63.88,54,837.493347,,
63.88,54,837.944336,,
63.88,54,838.395325,,
63.88,54,838.846313,,
63.88,54,839.297302,,
63.88,54,839.748291,,
63.88,54,840.19928,,
63.88,54,840.650269,,
63.88,54,841.101257,,
63.88,54,841.552246,,
63.88,54,842.003296,,
63.88,54,842.454285,,
63.88,54,842.905273,,
63.88,54,843.356262,,
63.88,54,843.807251,,
63.88,54,844.25824,,
63.88,54,844.709229,,
63.88,54,845.160217,,
63.88,54,845.611206,,
63.88,54,846.062195,,
63.88,54,846.513184,,
63.88,54,846.964172,,
63.88,54,847.415161,,
63.88,54,847.86615,,
63.88,54,848.317139,,
63.88,54,848.768127,,
63.88,54,849.219177,,
63.88,54,849.670166,,
63.88,54,850.121155,,
63.88,54,850.572144,,
63.88,54,851.023132,,
63.88,54,851.474121,,
63.88,54,851.92511,,
63.88,54,852.376099,,
63.88,54,852.827087,,
63.88,54,853.278076,,
63.88,54,853.729065,,
63.88,54,854.180054,,
63.88,54,854.631042,,
63.88,54,855.082031,,
63.88,54,855.53302,,
63.88,54,855.984009,,
63.88,54,856.435059,,
63.88,54,856.886047,,
63.88,54,857.337036,,
63.88,54,857.788025,,
63.975,54,858.239014,,
63.975,54,858.690002,,
63.975,54,859.140991,,
63.975,54,859.59198,,
63.975,54,860.042969,,
63.975,54,860.493958,,
63.975,54,860.944946,,
63.975,54,861.395935,,
63.975,54,861.846924,,
63.975,54,862.297913,,
63.975,54,862.748901,,
63.975,54,863.19989,,
63.975,54,863.65094,,
63.975,54,864.101929,,
63.975,54,864.552917,,
63.975,54,865.003906,,
63.975,54,865.454895,,
63.975,54,865.905884,,
63.975,54,866.356873,,
63.975,54,866.807861,,
63.975,54,867.25885,,
63.975,54,867.709839,,
63.975,54,868.160828,,
63.975,54,868.611816,,
63.975,54,869.062805,,
63.975,54,869.513794,,
63.975,54,869.964783,,
63.975,54,870.415833,,
63.975,54,870.866821,,
63.975,54,871.31781,,
63.975,54,871.768799,,
63.975,54,872.219788,,
63.975,54,872.670776,,
63.975,54,873.121765,,
63.975,54,873.572754,,
63.975,54,874.023743,,
63.975,54,874.474731,,
63.975,54,874.92572,,
63.975,54,875.376709,,
63.975,54,875.827698,,
63.975,54,876.278687,,
63.975,54,876.729675,,
63.975,54,877.180664,,
63.975,54,877.631714,,
63.975,54,878.082703,,
63.975,54,878.533691,,
63.975,54,878.98468,,
63.975,54,879.435669,,
63.975,54,879.886658,,
63.975,54,880.337646,,
63.975,54,880.788635,,
63.975,54,881.239624,,
63.975,54,881.690613,,
63.975,54,882.141602,,
63.975,54,882.59259,,
63.975,54,883.043579,,
63.975,54,883.494568,,
63.975,54,883.945557,,
63.975,54,884.396545,,
63.975,54,884.847595,,
63.975,54,885.298584,,
63.975,54,885.749573,,
63.975,54,886.200562,,
63.975,54,886.65155,,
63.975,54,887.102539,,
63.975,54,887.553528,,
63.975,54,888.004517,,
63.975,54,888.455505,,
63.975,54,888.906494,,
63.88,54,889.357483,,
63.88,54,889.808472,,
63.88,54,890.25946,,
63.88,54,890.710449,,
63.88,54,891.161438,,
63.88,54,891.612427,,
63.88,54,892.063477,,
63.88,54,892.514465,,
63.88,54,892.965454,,
63.88,54,893.416443,,
63.88,54,893.867432,,
63.88,54,894.31842,,
63.88,54,894.769409,,
63.88,54,895.220398,,
63.88,54,895.671387,,
63.88,54,896.122375,,
63.88,54,896.573364,,
63.88,54,897.024353,,
63.88,54,897.475342,,
63.88,54,897.926331,,
63.88,54,898.377319,,
63.88,54,898.828369,,
63.88,54,899.279358,,
63.88,54,899.730347,,
63.88,54,900.181335,,
63.88,54,900.632324,,
63.88,54,901.083313,,
63.88,54,901.534302,,
63.88,54,901.985291,,
63.88,54,902.436279,,
63.88,54,902.887268,,
63.88,54,903.338257,,
63.88,54,903.789246,,
63.88,54,904.240234,,
63.88,54,904.691223,,
63.88,54,905.142212,,
63.88,54,905.593201,,
63.88,54,906.04425,,
63.88,54,906.495239,,
63.88,54,906.946228,,
63.88,54,907.397217,,
63.88,54,907.848206,,
63.88,54,908.299194,,
